A10		Point
B117	$B$86	7.2916666666666671E-2
B118	$B$87	0.14583333333333334
B119	$B$88	0.21875
B12	'Basis Hull'!B13	0
B120	$B$89	0.29166666666666669
B121	$B$90	0.36458333333333331
B122	$B$91	0.4375
B123	$B$92	0.51041666666666663
B124	$B$93	0.58333333333333337
B125	$B$94	0.65625
B126	$B$95	0.72916666666666663
B127	$B$96	0.80208333333333337
B128	$B$97	0.875
B129	$B$98	0.94791666666666663
B13	'Basis Hull'!B14	0.19999999999999998
B130	$B$99	1.0208333333333333
B131	$B$100	1.09375
B132	$B$101	1.1666666666666667
B133	$B$102	1.2395833333333333
B134	$B$103	1.3125
B135	$B$104	1.3854166666666667
B136	$B$105	1.4583333333333333
B137	$B$106	1.53125
B138	$B$107	1.6041666666666667
B139	$B$108	1.6770833333333333
B14	'Basis Hull'!B15	0.39999999999999997
B140	$B$109	1.75
B141		
B142		
B143		
B144		Z Offset
B145	$B$85	0
B146	$B$86	7.2916666666666671E-2
B147	$B$87	0.14583333333333334
B148	$B$88	0.21875
B149	$B$89	0.29166666666666669
B15	'Basis Hull'!B16	0.6
B150	$B$90	0.36458333333333331
B151	$B$91	0.4375
B152	$B$92	0.51041666666666663
B153	$B$93	0.58333333333333337
B154	$B$94	0.65625
B155	$B$95	0.72916666666666663
B156	$B$96	0.80208333333333337
B157	$B$97	0.875
B158	$B$98	0.94791666666666663
B159	$B$99	1.0208333333333333
B16	'Basis Hull'!B17	0.79999999999999993
B160	$B$100	1.09375
B161	$B$101	1.1666666666666667
B162	$B$102	1.2395833333333333
B163	$B$103	1.3125
B164	$B$104	1.3854166666666667
B165	$B$105	1.4583333333333333
B166	$B$106	1.53125
B167	$B$107	1.6041666666666667
B168	$B$108	1.6770833333333333
B169	$B$109	1.75
B17	'Basis Hull'!B18	0.99999999999999989
B170		
B171		
B172		Z Offset
B173	$B$85	0
B174	$B$86	7.2916666666666671E-2
B175	$B$87	0.14583333333333334
B176	$B$88	0.21875
B177	$B$89	0.29166666666666669
B178	$B$90	0.36458333333333331
B179	$B$91	0.4375
B18	'Basis Hull'!B19	1.2
B180	$B$92	0.51041666666666663
B181	$B$93	0.58333333333333337
B182	$B$94	0.65625
B183	$B$95	0.72916666666666663
B184	$B$96	0.80208333333333337
B185	$B$97	0.875
B186	$B$98	0.94791666666666663
B187	$B$99	1.0208333333333333
B188	$B$100	1.09375
B189	$B$101	1.1666666666666667
B19	'Basis Hull'!B20	1.4
B190	$B$102	1.2395833333333333
B191	$B$103	1.3125
B192	$B$104	1.3854166666666667
B193	$B$105	1.4583333333333333
B194	$B$106	1.53125
B195	$B$107	1.6041666666666667
B196	$B$108	1.6770833333333333
B197	$B$109	1.75
B198		
B199		
B2		Basis Hull Geometry (copy)
B20	'Basis Hull'!B21	1.5999999999999999
B200		
B201		Z Offset
B202	$B$85	0
B203	$B$86	7.2916666666666671E-2
B204	$B$87	0.14583333333333334
B205	$B$88	0.21875
B206	$B$89	0.29166666666666669
B207	$B$90	0.36458333333333331
B208	$B$91	0.4375
B209	$B$92	0.51041666666666663
B21	'Basis Hull'!B22	1.7999999999999998
B210	$B$93	0.58333333333333337
B211	$B$94	0.65625
B212	$B$95	0.72916666666666663
B213	$B$96	0.80208333333333337
B214	$B$97	0.875
B215	$B$98	0.94791666666666663
B216	$B$99	1.0208333333333333
B217	$B$100	1.09375
B218	$B$101	1.1666666666666667
B219	$B$102	1.2395833333333333
B22	'Basis Hull'!B23	1.9999999999999998
B220	$B$103	1.3125
B221	$B$104	1.3854166666666667
B222	$B$105	1.4583333333333333
B223	$B$106	1.53125
B224	$B$107	1.6041666666666667
B225	$B$108	1.6770833333333333
B226	$B$109	1.75
B227		
B228		
B229		
B23	'Basis Hull'!B24	2.1999999999999997
B230		Z Offset
B231	$B$85	0
B232	$B$86	7.2916666666666671E-2
B233	$B$87	0.14583333333333334
B234	$B$88	0.21875
B235	$B$89	0.29166666666666669
B236	$B$90	0.36458333333333331
B237	$B$91	0.4375
B238	$B$92	0.51041666666666663
B239	$B$93	0.58333333333333337
B24	'Basis Hull'!B25	2.4
B240	$B$94	0.65625
B241	$B$95	0.72916666666666663
B242	$B$96	0.80208333333333337
B243	$B$97	0.875
B244	$B$98	0.94791666666666663
B245	$B$99	1.0208333333333333
B246	$B$100	1.09375
B247	$B$101	1.1666666666666667
B248	$B$102	1.2395833333333333
B249	$B$103	1.3125
B25	'Basis Hull'!B26	0
B250	$B$104	1.3854166666666667
B251	$B$105	1.4583333333333333
B252	$B$106	1.53125
B253	$B$107	1.6041666666666667
B254	$B$108	1.6770833333333333
B255	$B$109	1.75
B256		
B257		
B258		
B259		
B26	'Basis Hull'!B27	0
B260		
B261		
B262		
B263		
B264		
B265		
B266		
B267		
B268		
B269		
B27	'Basis Hull'!B28	0
B270		
B271		
B272		
B273		
B274		
B275		
B276		
B277		
B278		
B279		
B28	'Basis Hull'!B29	0
B280		
B281		
B282		
B284		
B285		
B286		
B287		
B288		
B289		
B29	'Basis Hull'!B30	0
B290		
B291		
B292		
B293		
B294		
B295		
B296		
B297		
B298		
B299		
B3		Ship Name:
B30	'Basis Hull'!B31	0
B300		
B301		
B302		
B303		
B304		
B305		
B306		
B307		
B308		
B309		
B31	'Basis Hull'!B32	0
B312		Total Surface Area of hull over LWL.
B313		Depth
B314		HullSA
B315		
B316		
B317		
B318		
B319		
B32	'Basis Hull'!B33	0
B33	'Basis Hull'!B34	0
B34	'Basis Hull'!B35	0
B35	'Basis Hull'!B36	0
B36	'Basis Hull'!B37	0
B37	'Basis Hull'!B38	0
B38	'Basis Hull'!B39	0
B39	COUNTA(B12:B38)	27
B4		Hull Length between Perps.
B42		Design Hull Geometry Definition Table (following transformation)
B43		Ship Name:
B44		Hull Length between Perps.
B45		Beam
B46		Hull Depth
B47		Number of Sections defined
B48		 
B49		Number:
B5		Beam at Waterline
B50		X  =
B51		Z
B52	B12	0
B53	IF(B13<$I$4,B13*$I$43/$I$4,$I$43+(B13-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B13/$E$6*(1-B13/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0.16999999999999998
B54	IF(B14<$I$4,B14*$I$43/$I$4,$I$43+(B14-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B14/$E$6*(1-B14/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0.33999999999999997
B55	IF(B15<$I$4,B15*$I$43/$I$4,$I$43+(B15-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B15/$E$6*(1-B15/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0.51
B56	IF(B16<$I$4,B16*$I$43/$I$4,$I$43+(B16-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B16/$E$6*(1-B16/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0.67999999999999994
B57	IF(B17<$I$4,B17*$I$43/$I$4,$I$43+(B17-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B17/$E$6*(1-B17/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0.85
B58	IF(B18<$I$4,B18*$I$43/$I$4,$I$43+(B18-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B18/$E$6*(1-B18/$E$6)*C$10/$E$4*(1-C$10/$E$4)	1.0084
B59	IF(B19<$I$4,B19*$I$43/$I$4,$I$43+(B19-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B19/$E$6*(1-B19/$E$6)*C$10/$E$4*(1-C$10/$E$4)	1.1320000000000001
B6		Hull Depth
B60	IF(B20<$I$4,B20*$I$43/$I$4,$I$43+(B20-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B20/$E$6*(1-B20/$E$6)*C$10/$E$4*(1-C$10/$E$4)	1.2556
B61	IF(B21<$I$4,B21*$I$43/$I$4,$I$43+(B21-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B21/$E$6*(1-B21/$E$6)*C$10/$E$4*(1-C$10/$E$4)	1.3792
B62	IF(B22<$I$4,B22*$I$43/$I$4,$I$43+(B22-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B22/$E$6*(1-B22/$E$6)*C$10/$E$4*(1-C$10/$E$4)	1.5027999999999999
B63	IF(B23<$I$4,B23*$I$43/$I$4,$I$43+(B23-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B23/$E$6*(1-B23/$E$6)*C$10/$E$4*(1-C$10/$E$4)	1.6263999999999998
B64	IF(B24<$I$4,B24*$I$43/$I$4,$I$43+(B24-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B24/$E$6*(1-B24/$E$6)*C$10/$E$4*(1-C$10/$E$4)	1.75
B65	IF(B25<$I$4,B25*$I$43/$I$4,$I$43+(B25-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B25/$E$6*(1-B25/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0
B66	IF(B26<$I$4,B26*$I$43/$I$4,$I$43+(B26-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B26/$E$6*(1-B26/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0
B67	IF(B27<$I$4,B27*$I$43/$I$4,$I$43+(B27-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B27/$E$6*(1-B27/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0
B68	IF(B28<$I$4,B28*$I$43/$I$4,$I$43+(B28-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B28/$E$6*(1-B28/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0
B69	IF(B29<$I$4,B29*$I$43/$I$4,$I$43+(B29-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B29/$E$6*(1-B29/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0
B7		Number of Sections defined
B70	IF(B30<$I$4,B30*$I$43/$I$4,$I$43+(B30-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B30/$E$6*(1-B30/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0
B71	IF(B31<$I$4,B31*$I$43/$I$4,$I$43+(B31-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B31/$E$6*(1-B31/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0
B72	IF(B32<$I$4,B32*$I$43/$I$4,$I$43+(B32-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B32/$E$6*(1-B32/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0
B73	IF(B33<$I$4,B33*$I$43/$I$4,$I$43+(B33-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B33/$E$6*(1-B33/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0
B74	IF(B34<$I$4,B34*$I$43/$I$4,$I$43+(B34-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B34/$E$6*(1-B34/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0
B75	IF(B35<$I$4,B35*$I$43/$I$4,$I$43+(B35-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B35/$E$6*(1-B35/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0
B76	IF(B36<$I$4,B36*$I$43/$I$4,$I$43+(B36-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B36/$E$6*(1-B36/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0
B77	IF(B37<$I$4,B37*$I$43/$I$4,$I$43+(B37-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B37/$E$6*(1-B37/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0
B78	IF(B38<$I$4,B38*$I$43/$I$4,$I$43+(B38-$I$4)*($E$46-$I$43)/($E$6-$I$4))-Input!$B$14*B38/$E$6*(1-B38/$E$6)*C$10/$E$4*(1-C$10/$E$4)	0
B79	COUNTA(B52:B78)	27
B8		 
B83		
B84		Z Offset
B85	Transform!$E$46*Transform!A85/Transform!$A$109	0
B86	Transform!$E$46*Transform!A86/Transform!$A$109	7.2916666666666671E-2
B87	Transform!$E$46*Transform!A87/Transform!$A$109	0.14583333333333334
B88	Transform!$E$46*Transform!A88/Transform!$A$109	0.21875
B89	Transform!$E$46*Transform!A89/Transform!$A$109	0.29166666666666669
B9		Number:
B90	Transform!$E$46*Transform!A90/Transform!$A$109	0.36458333333333331
B91	Transform!$E$46*Transform!A91/Transform!$A$109	0.4375
B92	Transform!$E$46*Transform!A92/Transform!$A$109	0.51041666666666663
B93	Transform!$E$46*Transform!A93/Transform!$A$109	0.58333333333333337
B94	Transform!$E$46*Transform!A94/Transform!$A$109	0.65625
B95	Transform!$E$46*Transform!A95/Transform!$A$109	0.72916666666666663
B96	Transform!$E$46*Transform!A96/Transform!$A$109	0.80208333333333337
B97	Transform!$E$46*Transform!A97/Transform!$A$109	0.875
B98	Transform!$E$46*Transform!A98/Transform!$A$109	0.94791666666666663
B99	Transform!$E$46*Transform!A99/Transform!$A$109	1.0208333333333333
BA12		
BA13		
BA14		
BA15		
BA16		
BA17		
BA18		
BA19		
BA20		
BA21		
BA22		
BA23		
BA24		
BA25		
BA26		
BA27		
BA28		
BA29		
BA30		
BA31		
BA32		
BA33		
BA34		
BA35		
BA36		
BA37		
BA38		
BA39		
BB12		
BB13		
BB14		
BB15		
BB16		
BB17		
BB18		
BB19		
BB20		
BB21		
BB22		
BB23		
BB24		
BB25		
BB26		
BB27		
BB28		
BB29		
BB30		
BB31		
BB32		
BB33		
BB34		
BB35		
BB36		
BB37		
BB38		
BB39		
BC12		
BC13		
BC14		
BC15		
BC16		
BC17		
BC18		
BC19		
BC20		
BC21		
BC22		
BC23		
BC24		
BC25		
BC26		
BC27		
BC28		
BC29		
BC30		
BC31		
BC32		
BC33		
BC34		
BC35		
BC36		
BC37		
BC38		
BC39		
BD12		
BD13		
BD14		
BD15		
BD16		
BD17		
BD18		
BD19		
BD20		
BD21		
BD22		
BD23		
BD24		
BD25		
BD26		
BD27		
BD28		
BD29		
BD30		
BD31		
BD32		
BD33		
BD34		
BD35		
BD36		
BD37		
BD38		
BD39		
BE12		
BE13		
BE14		
BE15		
BE16		
BE17		
BE18		
BE19		
BE20		
BE21		
BE22		
BE23		
BE24		
BE25		
BE26		
BE27		
BE28		
BE29		
BE30		
BE31		
BE32		
BE33		
BE34		
BE35		
BE36		
BE37		
BE38		
BE39		
BF12		
BF13		
BF14		
BF15		
BF16		
BF17		
BF18		
BF19		
BF20		
BF21		
BF22		
BF23		
BF24		
BF25		
BF26		
BF27		
BF28		
BF29		
BF30		
BF31		
BF32		
BF33		
BF34		
BF35		
BF36		
BF37		
BF38		
BF39		
BG12		
BG13		
BG14		
BG15		
BG16		
BG17		
BG18		
BG19		
BG20		
BG21		
BG22		
BG23		
BG24		
BG25		
BG26		
BG27		
BG28		
BG29		
BG30		
BG31		
BG32		
BG33		
BG34		
BG35		
BG36		
BG37		
BG38		
BG39		
BH12		
BH13		
BH14		
BH15		
BH16		
BH17		
BH18		
BH19		
BH20		
BH21		
BH22		
BH23		
BH24		
BH25		
BH26		
BH27		
BH28		
BH29		
BH30		
BH31		
BH32		
BH33		
BH34		
BH35		
BH36		
BH37		
BH38		
BH39		
BI12		
BI13		
BI14		
BI15		
BI16		
BI17		
BI18		
BI19		
BI20		
BI21		
BI22		
BI23		
BI24		
BI25		
BI26		
BI27		
BI28		
BI29		
BI30		
BI31		
BI32		
BI33		
BI34		
BI35		
BI36		
BI37		
BI38		
BI39		
BJ12		
BJ13		
BJ14		
BJ15		
BJ16		
BJ17		
BJ18		
BJ19		
BJ20		
BJ21		
BJ22		
BJ23		
BJ24		
BJ25		
BJ26		
BJ27		
BJ28		
BJ29		
BJ30		
BJ31		
BJ32		
BJ33		
BJ34		
BJ35		
BJ36		
BJ37		
BJ38		
BJ39		
BK12		
BK13		
BK14		
BK15		
BK16		
BK17		
BK18		
BK19		
BK20		
BK21		
BK22		
BK23		
BK24		
BK25		
BK26		
BK27		
BK28		
BK29		
BK30		
BK31		
BK32		
BK33		
BK34		
BK35		
BK36		
BK37		
BK38		
BK39		
BL12		
BL13		
BL14		
BL15		
BL16		
BL17		
BL18		
BL19		
BL20		
BL21		
BL22		
BL23		
BL24		
BL25		
BL26		
BL27		
BL28		
BL29		
BL30		
BL31		
BL32		
BL33		
BL34		
BL35		
BL36		
BL37		
BL38		
BL39		
BM12		
BM13		
BM14		
BM15		
BM16		
BM17		
BM18		
BM19		
BM20		
BM21		
BM22		
BM23		
BM24		
BM25		
BM26		
BM27		
BM28		
BM29		
BM30		
BM31		
BM32		
BM33		
BM34		
BM35		
BM36		
BM37		
BM38		
BM39		
BN12		
BN13		
BN14		
BN15		
BN16		
BN17		
BN18		
BN19		
BN20		
BN21		
BN22		
BN23		
BN24		
BN25		
BN26		
BN27		
BN28		
BN29		
BN30		
BN31		
BN32		
BN33		
BN34		
BN35		
BN36		
BN37		
BN38		
BN39		
BO12		
BO13		
BO14		
BO15		
BO16		
BO17		
BO18		
BO19		
BO20		
BO21		
BO22		
BO23		
BO24		
BO25		
BO26		
BO27		
BO28		
BO29		
BO30		
BO31		
BO32		
BO33		
BO34		
BO35		
BO36		
BO37		
BO38		
BO39		
BP12		
BP13		
BP14		
BP15		
BP16		
BP17		
BP18		
BP19		
BP20		
BP21		
BP22		
BP23		
BP24		
BP25		
BP26		
BP27		
BP28		
BP29		
BP30		
BP31		
BP32		
BP33		
BP34		
BP35		
BP36		
BP37		
BP38		
BP39		
BQ12		
BQ13		
BQ14		
BQ15		
BQ16		
BQ17		
BQ18		
BQ19		
BQ20		
BQ21		
BQ22		
BQ23		
BQ24		
BQ25		
BQ26		
BQ27		
BQ28		
BQ29		
BQ30		
BQ31		
BQ32		
BQ33		
BQ34		
BQ35		
BQ36		
BQ37		
BQ38		
BQ39		
BR12		
BR13		
BR14		
BR15		
BR16		
BR17		
BR18		
BR19		
BR20		
BR21		
BR22		
BR23		
BR24		
BR25		
BR26		
BR27		
BR28		
BR29		
BR30		
BR31		
BR32		
BR33		
BR34		
BR35		
BR36		
BR37		
BR38		
BR39		
BS12		
BS13		
BS14		
BS15		
BS16		
BS17		
BS18		
BS19		
BS20		
BS21		
BS22		
BS23		
BS24		
BS25		
BS26		
BS27		
BS28		
BS29		
BS30		
BS31		
BS32		
BS33		
BS34		
BS35		
BS36		
BS37		
BS38		
BS39		
BT12		
BT13		
BT14		
BT15		
BT16		
BT17		
BT18		
BT19		
BT20		
BT21		
BT22		
BT23		
BT24		
BT25		
BT26		
BT27		
BT28		
BT29		
BT30		
BT31		
BT32		
BT33		
BT34		
BT35		
BT36		
BT37		
BT38		
BT39		
BU12		
BU13		
BU14		
BU15		
BU16		
BU17		
BU18		
BU19		
BU20		
BU21		
BU22		
BU23		
BU24		
BU25		
BU26		
BU27		
BU28		
BU29		
BU30		
BU31		
BU32		
BU33		
BU34		
BU35		
BU36		
BU37		
BU38		
BU39		
BV12		
BV13		
BV14		
BV15		
BV16		
BV17		
BV18		
BV19		
BV20		
BV21		
BV22		
BV23		
BV24		
BV25		
BV26		
BV27		
BV28		
BV29		
BV30		
BV31		
BV32		
BV33		
BV34		
BV35		
BV36		
BV37		
BV38		
BV39		
BW12		
BW13		
BW14		
BW15		
BW16		
BW17		
BW18		
BW19		
BW20		
BW21		
BW22		
BW23		
BW24		
BW25		
BW26		
BW27		
BW28		
BW29		
BW30		
BW31		
BW32		
BW33		
BW34		
BW35		
BW36		
BW37		
BW38		
BW39		
BX12		
BX13		
BX14		
BX15		
BX16		
BX17		
BX18		
BX19		
BX20		
BX21		
BX22		
BX23		
BX24		
BX25		
BX26		
BX27		
BX28		
BX29		
BX30		
BX31		
BX32		
BX33		
BX34		
BX35		
BX36		
BX37		
BX38		
BX39		
BY12		
BY13		
BY14		
BY15		
BY16		
BY17		
BY18		
BY19		
BY20		
BY21		
BY22		
BY23		
BY24		
BY25		
BY26		
BY27		
BY28		
BY29		
BY30		
BY31		
BY32		
BY33		
BY34		
BY35		
BY36		
BY37		
BY38		
BY39		
BZ12		
BZ13		
BZ14		
BZ15		
BZ16		
BZ17		
BZ18		
BZ19		
BZ20		
BZ21		
BZ22		
BZ23		
BZ24		
BZ25		
BZ26		
BZ27		
BZ28		
BZ29		
BZ30		
BZ31		
BZ32		
BZ33		
BZ34		
BZ35		
BZ36		
BZ37		
BZ38		
BZ39		
C10	'Basis Hull'!C11	0
C100	IF(Transform!C$50="",0,CUBIC(Transform!B$52:B$78,Transform!C$52:C$78,B100))	0.28950035972523919
C101	IF(Transform!C$50="",0,CUBIC(Transform!B$52:B$78,Transform!C$52:C$78,B101))	0.5464335815806014
C102	IF(Transform!C$50="",0,CUBIC(Transform!B$52:B$78,Transform!C$52:C$78,B102))	0.73594359476941318
C103	IF(Transform!C$50="",0,CUBIC(Transform!B$52:B$78,Transform!C$52:C$78,B103))	0.85776492672294224
C104	IF(Transform!C$50="",0,CUBIC(Transform!B$52:B$78,Transform!C$52:C$78,B104))	0.93673619068555969
C105	IF(Transform!C$50="",0,CUBIC(Transform!B$52:B$78,Transform!C$52:C$78,B105))	1.0010930174716755
C106	IF(Transform!C$50="",0,CUBIC(Transform!B$52:B$78,Transform!C$52:C$78,B106))	1.058531146599049
C107	IF(Transform!C$50="",0,CUBIC(Transform!B$52:B$78,Transform!C$52:C$78,B107))	1.1077937191147369
C108	IF(Transform!C$50="",0,CUBIC(Transform!B$52:B$78,Transform!C$52:C$78,B108))	1.142052531923293
C109	IF(Transform!C$50="",0,CUBIC(Transform!B$52:B$78,Transform!C$52:C$78,B109))	1.1654054054054053
C11		Y
C110		
C114		21
C115		0
C116	CUBIC($C$84:$W$84,$C85:$W85,C115)	0
C117	CUBIC($C$84:$W$84,$C$86:$W$86,C115)	7.029973018428768E-5
C118	CUBIC($C$84:$W$84,$C$87:$W$87,C115)	4.5504712752921032E-5
C119	CUBIC($C$84:$W$84,$C$88:$W$88,C115)	-1.4106137723678369E-4
C12	'Basis Hull'!C13	0
C120	CUBIC($C$84:$W$84,$C$89:$W$89,C115)	-2.2798392806550562E-4
C121	CUBIC($C$84:$W$84,$C$90:$W$90,C115)	2.4217213094836044E-4
C122	CUBIC($C$84:$W$84,$C$91:$W$91,C115)	8.7922103124886799E-4
C123	CUBIC($C$84:$W$84,$C$92:$W$92,C115)	-1.2853343955949198E-5
C124	CUBIC($C$84:$W$84,$C$93:$W$93,C115)	-2.7898378512786147E-3
C125	CUBIC($C$84:$W$84,$C$94:$W$94,C115)	-2.1021131540446339E-3
C126	CUBIC($C$84:$W$84,$C$95:$W$95,C115)	7.1694604561595718E-3
C127	CUBIC($C$84:$W$84,$C$96:$W$96,C115)	1.1680515670158336E-2
C128	CUBIC($C$84:$W$84,$C$97:$W$97,C115)	-1.2630328656244501E-2
C129	CUBIC($C$84:$W$84,$C$98:$W$98,C115)	-3.6465633667342699E-2
C13	'Basis Hull'!C14	0
C130	CUBIC($C$84:$W$84,$C$99:$W$99,C115)	5.0148701194707324E-2
C131	CUBIC($C$84:$W$84,$C$100:$W$100,C115)	0.28950035972523919
C132	CUBIC($C$84:$W$84,$C$101:$W$101,C115)	0.5464335815806014
C133	CUBIC($C$84:$W$84,$C$102:$W$102,C115)	0.73594359476941318
C134	CUBIC($C$84:$W$84,$C$103:$W$103,C115)	0.85776492672294224
C135	CUBIC($C$84:$W$84,$C$104:$W$104,C115)	0.93673619068555969
C136	CUBIC($C$84:$W$84,$C$105:$W$105,C115)	1.0010930174716755
C137	CUBIC($C$84:$W$84,$C$106:$W$106,C115)	1.058531146599049
C138	CUBIC($C$84:$W$84,$C$107:$W$107,C115)	1.1077937191147369
C139	CUBIC($C$84:$W$84,$C$108:$W$108,C115)	1.142052531923293
C14	'Basis Hull'!C15	0
C140	CUBIC($C$84:$W$84,$C$109:$W$109,C115)	1.1654054054054053
C141		
C142		
C143		21
C144		0
C145		0
C146	h/12*(5*C116+8*C117-C118)	3.1408436641056098E-6
C147	h/3*(C116+4*C117+C118)	7.9407133139947991E-6
C148	C146+h/3*(C117+4*C118+C119)	5.845011815891432E-6
C149	C147+h/3*(C118+4*C119+C120)	-1.0208845956206713E-5
C15	'Basis Hull'!C16	0
C150	C148+h/3*(C119+4*C120+C121)	-1.3862539259987458E-5
C151	C149+h/3*(C120+4*C121+C122)	2.9164346366146167E-5
C152	C150+h/3*(C121+4*C122+C123)	7.7191003739718035E-5
C153	C151+h/3*(C122+4*C123+C124)	-1.8523887560849685E-5
C154	C152+h/3*(C123+4*C124+C125)	-2.4544866751655039E-4
C155	C153+h/3*(C124+4*C125+C126)	-1.1644683922433251E-4
C156	C154+h/3*(C125+4*C126+C127)	6.8439060465450496E-4
C157	C155+h/3*(C126+4*C127+C128)	8.8642941551121939E-4
C158	C156+h/3*(C127+4*C128+C129)	-1.1459740771341638E-3
C159	C157+h/3*(C128+4*C129+C130)	-1.746935636281683E-3
C16	'Basis Hull'!C17	0
C160	C158+h/3*(C129+4*C130+C131)	9.879743686258477E-3
C161	C159+h/3*(C130+4*C131+C132)	4.0899196487794214E-2
C162	C160+h/3*(C131+4*C132+C133)	8.7929215789450857E-2
C163	C161+h/3*(C132+4*C133+C134)	0.14657909305608718
C164	C162+h/3*(C133+4*C134+C135)	0.21197843956176751
C165	C163+h/3*(C134+4*C135+C136)	0.28283124218302469
C166	C164+h/3*(C135+4*C136+C137)	0.35780300848607016
C167	C165+h/3*(C136+4*C137+C138)	0.43700165628329646
C168	C166+h/3*(C137+4*C138+C139)	0.51899158447519866
C169	C167+h/3*(C138+4*C139+C140)	0.603285908941259
C17	'Basis Hull'!C18	0
C170		
C171		21
C172		0
C173		0
C174	h^2/24*(3*C116+10*C117-C118)	1.4565762833391129E-7
C175	h/3*($B116*C116+4*$B117*C117+$B118*C118)	6.5965744234326709E-7
C176	C174+h/3*($B117*C117+4*$B118*C118+$B119*C119)	1.6542440077198785E-7
C177	C175+h/3*($B118*C118+4*$B119*C119+$B120*C120)	-3.7952571216860167E-6
C178	C176+h/3*($B119*C119+4*$B120*C120+$B121*C121)	-4.9034142123217368E-6
C179	C177+h/3*($B120*C120+4*$B121*C121+$B122*C122)	1.2521829886984461E-5
C18	'Basis Hull'!C19	0.03
C180	C178+h/3*($B121*C121+4*$B122*C122+$B123*C123)	3.4480534277772545E-5
C181	C179+h/3*($B122*C122+4*$B123*C123+$B124*C124)	-1.8321639529306488E-5
C182	C180+h/3*($B123*C123+4*$B124*C124+$B125*C125)	-1.5742869419139131E-4
C183	C181+h/3*($B124*C124+4*$B125*C125+$B126*C126)	-6.49329104320033E-5
C184	C182+h/3*($B125*C125+4*$B126*C126+$B127*C127)	5.4500578712206424E-4
C185	C183+h/3*($B126*C126+4*$B127*C127+$B128*C128)	7.043666468056918E-4
C186	C184+h/3*($B127*C127+4*$B128*C128+$B129*C129)	-1.1418917714488641E-3
C187	C185+h/3*($B128*C128+4*$B129*C129+$B130*C130)	-1.6805819503692119E-3
C188	C186+h/3*($B129*C129+4*$B130*C130+$B131*C131)	1.0691231486299631E-2
C189	C187+h/3*($B130*C130+4*$B131*C131+$B132*C132)	4.5843180874101414E-2
C19	'Basis Hull'!C20	0.56999999999999995
C190	C188+h/3*($B131*C131+4*$B132*C132+$B133*C133)	0.10254017139796551
C191	C189+h/3*($B132*C132+4*$B133*C133+$B134*C134)	0.17739398567374376
C192	C190+h/3*($B133*C133+4*$B134*C134+$B135*C135)	0.26571063831961328
C193	C191+h/3*($B134*C134+4*$B135*C135+$B136*C136)	0.36641400146529834
