A10		Oar Blade Lever (m)
D195		5.1546028674187134
D196		5.2450472014037359
D197		5.3354801876086784
D198		5.425902793082372
D199		5.5163159171427214
D200		5.6067203946458619
D201		5.6971169992704969
D202		5.7875064467892479
D203	D202+J203	5.8778893983030223
D204		5.9682664634181819
D205		6.0586382033497213
D206		6.1490051339366989
D207		6.2393677285589293
D208		6.329726420946356
D209		6.4200816078746854
D210	D209+J210	6.5104336517427566
D211		6.6007828830287618
D212		6.6911296026238842
D213		6.78147408404313
D214		6.8718165755142024
D215		6.9621573019461316
D216		7.0524964667801342
D217	D216+J217	7.1428342537257512
D218		7.2331708283858323
D219	D218+J219	7.3235063397742843
D220		7.4138409217308192
D221		7.5041746942371192
D222		7.5945077646389949
D223		7.6848402287791764
D224		7.7751721720454121
D225		7.8655036703385166
D226		7.9558347909649756
D227		8.0461655934585981
D40		Z0 (radians)
D41	B28	0
D42		1.5445515455679461E-2
D43		4.0549163828539847E-2
D44		7.1777136699820082E-2
D45		0.10693156409247576
D46	D45+J46	0.14463095968522746
D47		0.18399663665351509
D48		0.2244638733909764
D49	D48+J49	0.26566519541805456
D50		0.30735926117986467
D51		0.34938630959842354
D52		0.39163992166087058
D53		0.43404889685611375
D54		0.47656523819820112
D55		0.51915656668287702
D56		0.56180106968732169
D57		0.60448410737653402
D58		0.64719591604357962
D59		0.68993004451602702
D6		
D60		0.73268228486171239
D61		0.77544993899467318
D62		0.81823131504313118
D63		0.86102538171769694
D64	D63+J64	0.90383153177296305
D65		0.94664942100074856
D66		0.98947885958844428
D67		1.0323197397744743
D68		1.0751719886147288
D69		1.118035538051918
D7		
D70		1.1609103068296571
D71		1.2037961904348116
D72		1.2466930564025629
D73		1.2896007431275618
D74		1.3325190608939497
D75		1.3754477942380903
D76		1.4183867050401879
D77		1.461335535939376
D78		1.5042940138058511
D79		1.5472618531005027
D80		1.5902387590195417
D81		1.6332244303675636
D82		1.6762185621335028
D83		1.7192208477644639
D84		1.7622309811455883
D85		1.8052486583021874
D86		1.8482735788449136
D87		1.8913054471809052
D88		1.9343439735143972
D89		1.9773888746598274
D90		2.0204398746893522
D91		2.0634967054352069
D92		2.1065591068656797
D93		2.1496268273517321
D94		2.1926996238396015
D95		2.23577726194307
D96		2.2788595159675511
D97		2.3219461688767269
D98		2.3650370122111668
D99		2.4081318459671817
E100		1.6106531454292994
E101		1.6104815054462742
E102		1.6103235443717989
E103		1.6101779480302285
E104		1.6100435468416898
E105		1.6099192986589028
E106		1.6098042737180485
E107		1.6096976414384736
E108		1.6095986588396829
E109		1.6095066603734103
E110		1.6094210489941343
E111		1.6093412883137193
E112		1.6092668957053229
E113		1.6091974362387005
E114		1.6091325173438615
E115		1.6090717841129798
E116		1.6090149151617656
E117		1.6089616189813787
E118		1.6089116307205895
E119		1.6088647093454336
E120		1.6088206351301868
E121		1.6087792074392482
E122		1.6087402427645496
E123	E122+R122/$B$37	1.6087035729875068
E124		1.6086690438383759
E125		1.6086365135292429
E126		1.6086058515398118
E127		1.6085769375377363
E128		1.608549660417484
E129		1.6085239174436978
E130		1.6084996134867386
E131		1.6084766603396043
E135		Speed m/s (Ship coods)
E136		U
E137	C30	4
E138	E137+R137/$B$37	3.4653211207688699
E139	E138+R138/$B$37	3.0803066981405642
E140		2.7886675798759937
E141		2.555921424411963
E142		2.3667023478636402
E143		2.2087435917704137
E144		2.0755286520269052
E145		1.962258003461093
E146		1.8646602799505461
E147		1.7800183097056892
E148		1.7063112749905762
E149		1.6419160792511083
E150		1.5855105781157757
E151		1.5360042839287753
E152		1.4924595176566053
E153		1.4539369812283198
E154		1.4198358571890237
E155		1.3896393524584916
E156		1.3628999471216139
E157		1.3392278217467699
E158		1.3182816685282184
E159		1.2997613141046005
E160		1.2834017358289125
E161		1.2689681615860107
E162		1.256252020686714
E163		1.2450675695101487
E164		1.235249056797181
E165		1.2266483241319635
E166		1.2191327601508484
E167		1.2125835444562885
E168		1.2068941305500394
E169		1.2019689273818788
E170		1.1977221470954291
E171		1.1940767927965907
E172		1.190963765083018
E173		1.1883210699612166
E174		1.1860931138716759
E175		1.1842300740167997
E176		1.1826873341747908
E177		1.1814249777879138
E178		1.1804073314152153
E179		1.1796025526998675
E180		1.1789822578683387
E181		1.1785211844908217
E182		1.178196885820012
E183		1.1779894535124313
E184		1.1778812659421978
E185		1.1778567596567837
E186		1.1779022218101656
E187		1.1780056016507605
E188		1.1781563393476402
E189		1.178345210615152
E190		1.1785641857484854
E191		1.1788063018151038
E192		1.1790655468627542
E193		1.1793367551067344
E194		1.1796155121494927
E195		1.1798980693662933
E196		1.1801812666630798
E197		1.1804624628780243
E198		1.1807394731575453
E199		1.1810105126916146
E200		1.1812741462426182
E201		1.1815292429474247
E202		1.1817749359140965
E203	E202+R202/$B$37	1.1820105861732226
E204		1.1822357505794796
E205		1.1824501532919887
E206		1.1826536604925626
E207		1.1828462580292272
E208		1.1830280316986097
E209		1.1831991499050813
E210	E209+R209/$B$37	1.1833598484570396
E211		1.1835104172815474
E212		1.1836511888578181
E213		1.1837825281878533
E214		1.1839048241389885
E215		1.1840184820082802
E216		1.1841239171726552
E217	E216+R216/$B$37	1.1842215497016058
E218		1.1843117998210539
E219	E218+R218/$B$37	1.1843950841278537
E220		1.1844718124643661
E221		1.1845423853716421
E222		1.1846071920480814
E223		1.1846666087480329
E224		1.1847209975617337
E225		1.1847707055242764
E226		1.1848160640070313
E227		1.1848573883501352
E34		 
E39		Speed m/s (Ship coods)
E40		U
E41	$B$30	4
E42	E41+R41/$B$37	3.5390825612042978
E43		3.2006822870489748
E44		2.9383865148012482
E45		2.7293898186137118
E46	E45+R45/$B$37	2.5595360577919872
E47		2.419961227540731
E48		2.3038594865547193
E49		2.2066163250025812
E50		2.1246987781229172
E51		2.0553541783466422
E52		1.9964047920338481
E53		1.9459208091360607
E54		1.9025518810377244
E55		1.8651932598931653
E56		1.83293413845362
E57		1.805018478190765
E58		1.7808149195871128
E59		1.7597933981162284
E60		1.7415067780827223
E61		1.7255762870786708
E62		1.7116798612285034
E63		1.6995427427482062
E64	E63+R63/$B$37	1.6889298370614585
E65		1.679639456876441
E66		1.6714981687330517
E67		1.6643565228020685
E68		1.6580854955415647
E69		1.6525735116695692
E70		1.64772393997097
E71		1.6434529789960075
E72		1.6396878653728686
E73		1.6363653504486886
E74		1.633430401175288
E75		1.630835089223589
E76		1.6285376387335866
E77		1.6265016082536075
E78		1.6246951865726911
E79		1.6230905855164004
E80		1.62166351552284
E81		1.6203927320685634
E82		1.6192596428716808
E83		1.6182479673387073
E84		1.6173434410029883
E85		1.6165335587737624
E86		1.6158073517141334
E87		1.6151551928238956
E88		1.6145686279438036
E89		1.6140402284413071
E90		1.6135634628001181
E91		1.6131325846303961
E92		1.6127425349536504
E93		1.6123888569055786
E94		1.6120676212483898
E95		1.6117753612978432
E96		1.6115090160544134
E97		1.6112658804869882
E98		1.6110435620549395
E99		1.6108399426733579
F100		-0.42653835118188543
F101		-0.42668269263359648
F102		-0.42681905414309929
F103		-0.42694791469349436
F104		-0.42706972003038235
F105		-0.42718488546127215
F106		-0.4272937983718415
F107		-0.42739682049154765
F108		-0.42749428993707012
F109		-0.42758652305857425
F110		-0.42767381611073713
F111		-0.42775644676782204
F112		-0.42783467549976795
F113		-0.42790874682423474
F114		-0.4279788904477746
F115		-0.42804532230775011
F116		-0.42810824552526316
F117		-0.42816785127817025
F118		-0.42822431960221852
F119		-0.42827782012742133
F120		-0.42832851275599115
F121		-0.42837654828744015
F122		-0.42842206899584051
F123	F122+S122/$B$37	-0.42846520916368941
F124		-0.42850609557634312
F125		-0.42854484798056064
F126		-0.42858157951032366
F127		-0.42861639708276889
F128		-0.42864940176677668
F129		-0.4286806891265027
F130		-0.42871034954190812
F131		-0.4287384685081439
F136		V
F137	C31	0
F138	F137+S137/$B$37	-0.11609265523927083
F139	F138+S138/$B$37	-0.21264093185841171
F140		-0.28880161374014152
F141		-0.34849951062123441
F142		-0.39546070132859817
F143		-0.43268856222194174
F144		-0.46238298094457136
F145		-0.48619376489065719
F146		-0.50536020823560701
F147		-0.52080787913508397
F148		-0.53324943286414428
F149		-0.54324300853778129
F150		-0.55123098541577031
F151		-0.5575679149901912
F152		-0.56254083933176102
F153		-0.56638375361334958
F154		-0.56928638657739428
F155		-0.57140665117174239
F156		-0.5728767000656102
F157		-0.57380762423857468
F158		-0.57429314326168224
F159		-0.57441253697696237
F160		-0.57423299967069352
F161		-0.57381154958923375
F162		-0.57319659230850539
F163		-0.57242921176370543
F164		-0.57154424479477406
F165		-0.57057118189754241
F166		-0.56953492712823361
F167		-0.56845644283701946
F168		-0.56735329943130464
F169		-0.56624014621158314
F170		-0.56512911613766204
F171		-0.56403017492177543
F172		-0.56295142292640699
F173		-0.56189935683578496
F174		-0.56087909687319326
F175		-0.55989458437889161
F176		-0.55894875379136622
F177		-0.55804368244709224
F178		-0.55718072110011285
F179		-0.55636060763896922
F180		-0.55558356612673632
F181		-0.5548493929960796
F182		-0.55415753198437856
F183		-0.55350713918541905
F184		-0.55289713941708118
F185		-0.55232627495336128
F186		-0.5517931475395621
F187		-0.55129625449799013
F188		-0.5508340196351087
F189		-0.55040481957743415
F190		-0.5500070060905724
F191		-0.5496389248720579
F192		-0.54929893125274287
F193		-0.5489854031922714
F194		-0.54869675191073208
F195		-0.54843143046013687
F196		-0.54818794050526165
F197		-0.54796483755305603
F198		-0.54776073484281307
F199		-0.54757430608518709
F200		-0.54740428721661716
F201		-0.5472494773164599
F202		-0.54710873881690936
F203	F202+S202/$B$37	-0.54698099712035908
F204		-0.5468652397250563
F205		-0.54676051494753786
F206		-0.54666593031928101
F207		-0.54658065072511108
F208		-0.54650389634207341
F209		-0.54643494042959284
F210	F209+S209/$B$37	-0.54637310701471575
F211		-0.54631776850997793
F212		-0.54626834329588614
F213		-0.54622429329507971
F214		-0.54618512156088372
F215		-0.5461503698991258
F216		-0.54611961653870866
F217	F216+S216/$B$37	-0.54609247386347126
F218		-0.54606858621527898
F219	F218+S218/$B$37	-0.54604762777603233
F220		-0.54602930053433107
F221		-0.54601333234084282
F222		-0.54599947505498292
F223		-0.54598750278427943
F224		-0.54597721021675227
F225		-0.5459684110457621
F226		-0.54596093648605659
F227		-0.54595463387914389
F40		V
F41	B31	0
F42		-8.5166644826865354E-2
F43		-0.14708714723965494
F44		-0.19394426669983467
F45		-0.23035233538123412
F46	F45+S45/$B$37	-0.25922650378106293
F47		-0.2825090018250106
F48		-0.30155484859985154
F49		-0.31732547052763899
F50		-0.3305252346149492
F51		-0.34167929802677155
F52		-0.35118543202690516
F53		-0.35934925187142847
F54		-0.36640614569880797
F55		-0.37254223167888662
F56		-0.37790626132351041
F57		-0.38261830270907854
F58		-0.386776155984842
F59		-0.39046015053765343
F60		-0.39373677281206965
F61		-0.39666143928875014
F62		-0.39928063759948579
F63		-0.40163359567667956
F64	F63+S63/$B$37	-0.40375359483851275
F65		-0.40566901168017794
F66		-0.40740415152384341
F67		-0.40897992025754704
F68		-0.41041436982191365
F69		-0.41172314411844929
F70		-0.41291984583741997
F71		-0.41401634002331267
F72		-0.41502300667811354
F73		-0.41594895203820359
F74		-0.41680218612758413
F75		-0.41758977262762154
F76		-0.41831795589421084
F77		-0.41899226901095077
F78		-0.41961762602776542
F79		-0.42019840095083283
F80		-0.42073849558602439
F81		-0.42124139796740806
F82		-0.4217102328042906
F83		-0.42214780513917327
F84		-0.42255663821288814
F85		-0.42293900637281162
F86		-0.42329696372823478
F87		-0.42363236914808444
F88		-0.4239469081058333
F89		-0.42424211180112037
F90		-0.42451937392456901
F91		-0.424779965379324
F92		-0.42502504722816858
F93		-0.42525568209729137
F94		-0.4254728442357017
F95		-0.4256774284019913
F96		-0.42587025772684034
F97		-0.42605209067973415
F98		-0.42622362725126384
F99		-0.42638551444769984
G100		4.3098632475937954E-2
G101		4.3102247616236197E-2
G102		4.310568709804323E-2
G103		4.3108958625387973E-2
G104		4.3112069673003121E-2
G105		4.3115027477574196E-2
G106		4.3117839031922324E-2
G107		4.3120511081676458E-2
G108		4.3123050124047109E-2
G109		4.3125462408363187E-2
G110		4.3127753938077731E-2
G111		4.3129930473987103E-2
G112		4.313199753844249E-2
G113		4.3133960420362605E-2
G114		4.3135824180882985E-2
G115		4.3137593659500421E-2
G116		4.3139273480591191E-2
G117		4.3140868060199802E-2
G118		4.3142381613010011E-2
G119		4.3143818159423683E-2
G120		4.3145181532684575E-2
G121		4.3146475385994414E-2
G122		4.3147703199577413E-2
G123	G122+T122/$B$37	4.3148868287656995E-2
G124		4.3149973805315205E-2
G125		4.3151022755210822E-2
G126		4.3152017994137232E-2
G127		4.3152962239405186E-2
G128		4.3153858075039339E-2
G129		4.3154707957780279E-2
G130		4.315551422288666E-2
G131		4.3156279089733983E-2
G136		Vz
G137	C32	0
G138	G137+T137/$B$37	4.1006334338756022E-2
G139	G138+T138/$B$37	6.1178886394273213E-2
G140		7.2023061515569226E-2
G141		7.8416625509207569E-2
G142		8.2473622239013847E-2
G143		8.5201058820525796E-2
G144		8.7108720978272797E-2
G145		8.8481343956338068E-2
G146		8.9488487162163455E-2
G147		9.0235025390399765E-2
